score,review
5.0 out of 5 stars,"
  Fit well, color was as depicted. Bought them for work shirts.
"
5.0 out of 5 stars,"
  Great quality, fast delivery and great price!
"
3.0 out of 5 stars,"
  Ok fit. Not fab.  Color
"
5.0 out of 5 stars,"
  5 star
"
3.0 out of 5 stars,"
  Price was good. I’m not a fan of the elastic in the sleeves.
"
5.0 out of 5 stars,"
  Fit as expected
"
5.0 out of 5 stars,"
  Ordered this instead of spending three times as much for my son's school uniform. True to description, fits great, color lasts through many washes, and it was a great price!
"
5.0 out of 5 stars,"
  I will be buying more in the near future
"
4.0 out of 5 stars,"
  I love it.
"
5.0 out of 5 stars,"
  Bought these for the kids school uniforms, so far so good for the price! Very happy with them.
"
5.0 out of 5 stars,"
  Great polo and fast delivery.
"
4.0 out of 5 stars,"
  It fits as expected, good material. Delivery took a bit longer though
"
5.0 out of 5 stars,"
  good fit and looks good.
"
5.0 out of 5 stars,"
  The shirts are great. Soft and comfy, and they fit as expected.
"
1.0 out of 5 stars,"
  the threading on the hem tore on the first wash.  Wouldn't buy again
"
5.0 out of 5 stars,"
  Perfect.
"
5.0 out of 5 stars,"
  Had to get these for work, fit great fast shipping and they don't shrink down to nothing like some brands do. Would definately recommend if you're looking for plain colored polos.
"
5.0 out of 5 stars,"
  Nice and comfortable
"
3.0 out of 5 stars,"
  The price is great but the size is just a bit small compared to my other XLs.  If you need a regular fit as compared to a trim or slim fit this shirt might right a bit snug.
"
5.0 out of 5 stars,"
  Just what I was looking for at a great price.
"
5.0 out of 5 stars,"
  Great shirt.  Tough, affordable and good fit.
"
5.0 out of 5 stars,"
  Na
"
5.0 out of 5 stars,"
  Excellent
"
4.0 out of 5 stars,"
  I got more than expected from this brand and am very satisfied.
"
4.0 out of 5 stars,"
  Fine
"
5.0 out of 5 stars,"
  Loved this shirt! Works great for my husband’s work shirt. Fits good and seems to last!
"
5.0 out of 5 stars,"
  nice
"
5.0 out of 5 stars,"
  Love these shirts.
"
4.0 out of 5 stars,"
  Great value looks good
"
5.0 out of 5 stars,"
  Fits excellent, fast delivery
"
5.0 out of 5 stars,"
  Well made and very comfortable.  Perfect for summer time weather.
"
5.0 out of 5 stars,"
  my son will like these for work
"
5.0 out of 5 stars,"
  Great!
"
5.0 out of 5 stars,"
  Good quality and washes well maintains color and shape .  Great price
"
5.0 out of 5 stars,"
  Love the color
"
5.0 out of 5 stars,"
  Excellent shirt for the price
"
4.0 out of 5 stars,"
  Nice and breezy
"
5.0 out of 5 stars,"
  Fits great. Comfortable.
"
5.0 out of 5 stars,"
  Great for the price
"
5.0 out of 5 stars,"
  thanks
"
1.0 out of 5 stars,"
  You get what you pay for! This shirt is very poor quality. I'm very disappointed!
"
5.0 out of 5 stars,"
  This shirt is comfortable and still Professional
"
3.0 out of 5 stars,"
  Just OK.
"
5.0 out of 5 stars,"
  Great fit.
"
4.0 out of 5 stars,"
  Just what you expect. No obvious branding, very plain, it makes a good work shirt.
"
5.0 out of 5 stars,"
  Good cheap polo shirts, fits good
"
4.0 out of 5 stars,"
  good shirt
"
5.0 out of 5 stars,"
  Exactly what I thought I was ordering.
"
5.0 out of 5 stars,"
  Like the color
"
3.0 out of 5 stars,"
  Buy a size smaller than you need.
"
5.0 out of 5 stars,"
  Feels very comfortable
"
5.0 out of 5 stars,"
  I likes it.
"
5.0 out of 5 stars,"
  They fit perfect
"
4.0 out of 5 stars,"
  good price for simple easy to wear
"
5.0 out of 5 stars,"
  Great shirt
"
4.0 out of 5 stars,"
  1/2 size small prior to wash.
"
2.0 out of 5 stars,"
  Rips way too easily from the slightest pull.
"
4.0 out of 5 stars,"
  There are 3 reasons I buy a shirt, style, fit and color. This Polo shirt meet all my expectation of style, fit and color! I was very satisfied with it and I like for the color and fit.  I would recommend this Polo shirt to family and friends.
"
3.0 out of 5 stars,"
  I like the delivery time and the colors But the fabric was not to my liking.
"
5.0 out of 5 stars,"
  Nice and comfortable !
"
5.0 out of 5 stars,"
  Everything was as described, Good quality, Sizing was accurate, Well packed and shipped and I highly recommend this product. Click thumbs up if you found my review helpful. Thanks!
"
5.0 out of 5 stars,"
  Very happy with the quality and fit of my shirt.
"
4.0 out of 5 stars,"
  Good deal at a good price.
"
5.0 out of 5 stars,"
  Perfect
"
1.0 out of 5 stars,"
  Mala calidad
"
3.0 out of 5 stars,"
  Cheap quality
"
3.0 out of 5 stars,"
  Right on the money 👍
"
5.0 out of 5 stars,"
  Fit perfect
"
5.0 out of 5 stars,"
  Love it!
"
1.0 out of 5 stars,"
  Bad quality.. will not buy again...
"
5.0 out of 5 stars,"
  Great!
"
2.0 out of 5 stars,"
  One of the polos have a stain on the collar!
"
5.0 out of 5 stars,"
  Perfect
"
5.0 out of 5 stars,"
  These long sleeves shirts are great. It's light weight, great quality and perfect to wear under your clothes.
"
5.0 out of 5 stars,"
  LOVE these shirts. Quality material.2 loved ones are going to LOVE THEM too.Thank you so much!!!!
"
5.0 out of 5 stars,"
  it feels nice and good price
"
5.0 out of 5 stars,"
  Love it
"
5.0 out of 5 stars,"
  School uniform
"
4.0 out of 5 stars,"
  shirt fit fine
"
5.0 out of 5 stars,"
  A tad too big, but that's my fault.  I wanted them roomy to wear to work.  Overall, a great, lightweight shirt to work in at a very reasonable price!
"
4.0 out of 5 stars,"
  I like that !
"
4.0 out of 5 stars,"
  Great buy
"
5.0 out of 5 stars,"
  Love it
"
1.0 out of 5 stars,"
  Sent wrong shirt, cheaply made, would never wear it.  Would never return to this site.
"
5.0 out of 5 stars,"
  pretty color, good fit
"
5.0 out of 5 stars,"
  Great shirts
"
5.0 out of 5 stars,"
  Nice fit , nice look . Well worth the price
"
4.0 out of 5 stars,"
  Nice shirt.  Good price.
"
5.0 out of 5 stars,"
  Very rugged shirt.
"
5.0 out of 5 stars,"
  Love the shirt
"
1.0 out of 5 stars,"
  Terrible fit.  Poor quality and cheap materials.  Not to mention the packaging was horrible.  It came pretty much stuffed into an envelop all wrinkled and looked worn.  Very disappointed.  Oh, and I have to pay for shipping to return it.
"
4.0 out of 5 stars,"
  good.
"
5.0 out of 5 stars,"
  good fit
"
5.0 out of 5 stars,"
  Perfect as my sons work shirt
"
5.0 out of 5 stars,"
  Love it
"
5.0 out of 5 stars,"
  Great shirt!!  Simple and comfortable.  I will buy more colors
"
5.0 out of 5 stars,"
  great buy
"
4.0 out of 5 stars,"
  Nice polos, thin but not to thin, I'd say this is more for someone who wants something breathable, maybe for something active, I didn't know the difference between pique and jersey but now that I know I'd prefer pique over this, this feels like it won't last, don't get white because it's see through, and this isn't 100% cotton so be aware that's why it might feel lighter and thinner
"
5.0 out of 5 stars,"
  Fit great
"
5.0 out of 5 stars,"
  Nice shirts I needed them for my work. Arrived in a timely manner. I will be ordering them again in the future
"
4.0 out of 5 stars,"
  Well fitting shirt
"
2.0 out of 5 stars,"
  I use this product as a work uniform
"
4.0 out of 5 stars,"
  Outstanding
"
5.0 out of 5 stars,"
  The shirts fit great wash and dry without shrink or losing shape, if son would stop growing, should last entire school year!
"
5.0 out of 5 stars,"
  Nice fit, very breathable!
"
5.0 out of 5 stars,"
  Nice material, good stitching, fits well.
"
4.0 out of 5 stars,"
  I like the shirt a lot but have to get a smaller size next time.
"
5.0 out of 5 stars,"
  They have a little bit bigger size . I ordered a medium shirt for my  kid and its a little bit big. I  haven't wash it yet if this shrinks it will be perfect for him.
"
5.0 out of 5 stars,"
  Excelente
"
3.0 out of 5 stars,"
  Fits goods. Made well. Not as breathable as I would like.
"
5.0 out of 5 stars,"
  Great value and fit
"
3.0 out of 5 stars,"
  It says it is spot shield, not quite. otherwise, it fits just fine.
"
5.0 out of 5 stars,"
  Great fit and cloth. Nice colors! Will buy again.
"
5.0 out of 5 stars,"
  Good shirt for the price, wears good, makes a good golf shirt. Shirt fits good and has a long tail that will stay in your pants or shorts.
"
4.0 out of 5 stars,"
  Great for my use to have a work shirt. Quality is ok for the price
"
3.0 out of 5 stars,"
  I ordered 2 shirts rec'd one - medium<br>Missing shirt - extra large.
"
1.0 out of 5 stars,"
  cheap, but low quality,  guess i shouldn't be surprised at that combo
"
5.0 out of 5 stars,"
  Just what I expected 👍
"
5.0 out of 5 stars,"
  The price.
"
4.0 out of 5 stars,"
  Nice Shirt for the price.
"
5.0 out of 5 stars,"
  Everything
"
4.0 out of 5 stars,"
  Dress policy at worked changed and required that we wear collared shirts now. I used to be able to wear long sleeve tee's in winter time. These shirts are basically long sleeve t-shirts with a collar and I love it.
"
5.0 out of 5 stars,"
  Great shirt for the price. I have bought 3 more since.
"
5.0 out of 5 stars,"
  It fits me perfectly. Good comfortable shirt
"
3.0 out of 5 stars,"
  Cotton 60/40 might be better
"
3.0 out of 5 stars,"
  The shirt is very thin!
"
5.0 out of 5 stars,"
  very nice shirt
"
4.0 out of 5 stars,"
  Loved them the quality was great. Well made. Thank you. I would by them again in a heartbeat. Could not find anyone in the stores
"
4.0 out of 5 stars,"
  I like it just  a little too tight
"
3.0 out of 5 stars,"
  Good shirt for the money
"
4.0 out of 5 stars,"
  I thought for sure I ordered a large. But, I got a small. It didn't discover that until after I washed it.
"
4.0 out of 5 stars,"
  All good
"
4.0 out of 5 stars,"
  Men's large should be women's large.
"
3.0 out of 5 stars,"
  Fair
"
1.0 out of 5 stars,"
  Didn't use them too big and smelled bad!!!
"
5.0 out of 5 stars,"
  love shirt goes perfect with tennis shoes the fit is comfortable ,material is soft great price would definely recommend product
"
4.0 out of 5 stars,"
  I liked the color.
"
4.0 out of 5 stars,"
  Nice color selection. Soft material. Fits well
"
4.0 out of 5 stars,"
  Perfected
"
5.0 out of 5 stars,"
  Great product
"
5.0 out of 5 stars,"
  perfect,just ordered 2 more for my son! thanks.
"
4.0 out of 5 stars,"
  Great fit on my son.<br>DC
"
5.0 out of 5 stars,"
  Great long sleeve shirt for the office
"
5.0 out of 5 stars,"
  Perfect for true to size, hasn't faded or shrunk! I'll be buying more for work!
"
5.0 out of 5 stars,"
  Comfortable !
"
5.0 out of 5 stars,"
  Nice shirt for the value!!!
"
5.0 out of 5 stars,"
  I liked it
"
5.0 out of 5 stars,"
  Looks good!
"
5.0 out of 5 stars,"
  Perfect
"
1.0 out of 5 stars,"
  I ordered a XXXL shirt which is normally very loose on me. The shirt I got I could not even put over my head and pull it down.
"
1.0 out of 5 stars,"
  When I got this shirt and took it out of the package, I was pleasantly surprized.<br>Then I put it on to find it was a kids shirt in size.<br>Luckily, I have a 12 year old grandson.tat it did fit<br>I'm not sure about there other shirts, but this one should rate ""do not buy""
"
3.0 out of 5 stars,"
  Thought it would be more ""Dry-fitty-like,"" so, ok. Definitely not bad for price...not bad at all. SO, as expected and such
"
5.0 out of 5 stars,"
  Comfortable.
"
5.0 out of 5 stars,"
  my grandson loved them
"
4.0 out of 5 stars,"
  Pros: Fits well, comfortable.<br>Cons: Attracts every piece of lint in a five mile radius.
"
3.0 out of 5 stars,"
  Price for Quality
"
3.0 out of 5 stars,"
  A bit large good quality though
"
5.0 out of 5 stars,"
  My husband loves them, wants more of them for golf.
"
5.0 out of 5 stars,"
  I liked how the material felt and the way it fit but good overall.
"
5.0 out of 5 stars,"
  Love the dhio
"
5.0 out of 5 stars,"
  Like the shirt
"
5.0 out of 5 stars,"
  Good
"
5.0 out of 5 stars,"
  ok
"
5.0 out of 5 stars,"
  love it
"
5.0 out of 5 stars,"
  Totally satisfied
"
4.0 out of 5 stars,"
  as advertised
"
3.0 out of 5 stars,"
  ADEQUATE
"
3.0 out of 5 stars,"
  Considering the very reasonable price it is not bad except it is one size too big.
"
1.0 out of 5 stars,"
  Bought for my son...he wears a medium but this was WAY too small.
"
4.0 out of 5 stars,"
  Great polo shirts fits great
"
1.0 out of 5 stars,"
  Thin material fits poorly. What charged to ship back.
"
3.0 out of 5 stars,"
  This is a wide extra large.
"
5.0 out of 5 stars,"
  Very good product doesn't feel cheap &amp; very comfortable
"
5.0 out of 5 stars,"
  good stuff, really soft, fine color, good transportation
"
5.0 out of 5 stars,"
  Came as promised
"
5.0 out of 5 stars,"
  Love this shirt, I am wearing it now and it feels great! very comfy, great value for the price. Highly recommended!!!
"
4.0 out of 5 stars,"
  It was shipped fast but fits just a little big.
"
5.0 out of 5 stars,"
  Happy
"
3.0 out of 5 stars,"
  The quality is poor. But since return is not free, decides to keep it then.
"
2.0 out of 5 stars,"
  Shirt is of ok quality but its over sized..
"
4.0 out of 5 stars,"
  Good shirt for big guys.
"
5.0 out of 5 stars,"
  Polo shirts were of good quality and fit well.
"
5.0 out of 5 stars,"
  It came in a bag and was great
"
3.0 out of 5 stars,"
  Ok
"
5.0 out of 5 stars,"
  👌🏼
"
4.0 out of 5 stars,"
  Much as I expected
"
5.0 out of 5 stars,"
  No complaints nice quality
"
2.0 out of 5 stars,"
  I expected the t shirt to have a polo sign on the front. As it is resembles a poor quality
"
5.0 out of 5 stars,"
  Very good shirt
"
5.0 out of 5 stars,"
  Fit ad I expected and good quality
"
5.0 out of 5 stars,"
  recomendado 100%
"
5.0 out of 5 stars,"
  Great product. Will order more
"
4.0 out of 5 stars,"
  The fabric is soft and the shirt fits great.
"
5.0 out of 5 stars,"
  Great product! Great price! Comfortable and doesn’t fade.
"
5.0 out of 5 stars,"
  Excellent!
"
3.0 out of 5 stars,"
  Any &amp;all
"
5.0 out of 5 stars,"
  They were just want we needed.  They fit as expected and wash up nicely.
"
5.0 out of 5 stars,"
  Great fit and very fast delivery!
"
5.0 out of 5 stars,"
  Gift
"
4.0 out of 5 stars,"
  Comfortable. Great for workwear.
"
5.0 out of 5 stars,"
  these are  great for work . they are long enough to cover the butt ..no moon here lol  i'm very happy with these shirts stain proof Wal Mart  smile
"
5.0 out of 5 stars,"
  a solid polo for the money
"
5.0 out of 5 stars,"
  very good fits well
"
4.0 out of 5 stars,"
  Material is pretty thin.
"
5.0 out of 5 stars,"
  they fit.
"
1.0 out of 5 stars,"
  The fit is horrible ordered one size med did not fit right sent back shipping expensive to send back ordered small and doesn't fit well
"
5.0 out of 5 stars,"
  Nice clean black polo shirt.
"
4.0 out of 5 stars,"
  Fit as expected,did not shrink!
"
5.0 out of 5 stars,"
  Great fit very comfortable
"
1.0 out of 5 stars,"
  No good
"
5.0 out of 5 stars,"
  Great shirts
"
5.0 out of 5 stars,"
  My husband loves these shirts! All four I bought fit like every other medium shirt he owns. Great casual shirt to wear out &amp; about!
"
5.0 out of 5 stars,"
  Good value!
"
5.0 out of 5 stars,"
  I like it.
"
3.0 out of 5 stars,"
  Nice shirt, good quality. The sleeves are a bit long. The material doesn't breathe very well so you tend to get very hot. I work in the service industry.
"
3.0 out of 5 stars,"
  Little tight, particularly in sleeves.
"
5.0 out of 5 stars,"
  perfect
"
5.0 out of 5 stars,"
  This shirts where for my dad for his Birthday present and he likes them very much.  Great color  for men
"
